Cluster number,Household number,Line number,Cluster number,Household number,Man's line number,Interviewer number,Supervisor number,Interviewer number,Day of interview
256.0,9.0,3.0,256.0,9.0,3.0,101.0,100.0,101.0,20.0
256.0,9.0,5.0,256.0,9.0,5.0,101.0,100.0,101.0,19.0
256.0,13.0,2.0,256.0,13.0,2.0,101.0,100.0,101.0,18.0
256.0,13.0,3.0,256.0,13.0,3.0,101.0,100.0,101.0,18.0
256.0,17.0,3.0,256.0,17.0,3.0,102.0,100.0,102.0,19.0
256.0,19.0,2.0,256.0,19.0,2.0,102.0,100.0,102.0,19.0
256.0,21.0,2.0,256.0,21.0,2.0,102.0,100.0,102.0,19.0
256.0,23.0,1.0,256.0,23.0,1.0,102.0,100.0,102.0,21.0
256.0,23.0,2.0,256.0,23.0,2.0,102.0,100.0,102.0,19.0
257.0,1.0,2.0,257.0,1.0,2.0,101.0,100.0,101.0,14.0
257.0,3.0,1.0,257.0,3.0,1.0,101.0,100.0,101.0,14.0
257.0,3.0,3.0,257.0,3.0,3.0,101.0,100.0,101.0,14.0
257.0,5.0,2.0,257.0,5.0,2.0,101.0,100.0,101.0,14.0
257.0,7.0,2.0,257.0,7.0,2.0,101.0,100.0,101.0,14.0
257.0,11.0,3.0,257.0,11.0,3.0,102.0,100.0,102.0,14.0
257.0,11.0,4.0,257.0,11.0,4.0,102.0,100.0,102.0,14.0
257.0,11.0,7.0,257.0,11.0,7.0,102.0,100.0,102.0,14.0
257.0,13.0,3.0,257.0,13.0,3.0,101.0,100.0,101.0,15.0
257.0,15.0,1.0,257.0,15.0,1.0,105.0,100.0,105.0,15.0
257.0,17.0,1.0,257.0,17.0,1.0,105.0,100.0,105.0,14.0
257.0,21.0,1.0,257.0,21.0,1.0,105.0,100.0,105.0,12.0
257.0,23.0,3.0,257.0,23.0,3.0,105.0,100.0,105.0,12.0
257.0,23.0,4.0,257.0,23.0,4.0,105.0,100.0,105.0,14.0
257.0,23.0,9.0,257.0,23.0,9.0,105.0,100.0,105.0,12.0
257.0,25.0,1.0,257.0,25.0,1.0,105.0,100.0,105.0,14.0
258.0,1.0,5.0,258.0,1.0,5.0,102.0,100.0,102.0,25.0
258.0,3.0,1.0,258.0,3.0,1.0,102.0,100.0,102.0,25.0
258.0,11.0,2.0,258.0,11.0,2.0,102.0,100.0,102.0,24.0
258.0,11.0,3.0,258.0,11.0,3.0,102.0,100.0,102.0,24.0
258.0,11.0,4.0,258.0,11.0,4.0,102.0,100.0,102.0,24.0
258.0,11.0,5.0,258.0,11.0,5.0,102.0,100.0,102.0,25.0
258.0,11.0,6.0,258.0,11.0,6.0,102.0,100.0,102.0,26.0
258.0,15.0,2.0,258.0,15.0,2.0,101.0,100.0,101.0,25.0
258.0,17.0,2.0,258.0,17.0,2.0,101.0,100.0,101.0,25.0
258.0,19.0,4.0,258.0,19.0,4.0,101.0,100.0,101.0,24.0
258.0,21.0,1.0,258.0,21.0,1.0,101.0,100.0,101.0,25.0
258.0,23.0,1.0,258.0,23.0,1.0,101.0,100.0,101.0,25.0
258.0,25.0,3.0,258.0,25.0,3.0,101.0,100.0,101.0,25.0
259.0,2.0,2.0,259.0,2.0,2.0,13.0,10.0,13.0,11.0
259.0,4.0,1.0,259.0,4.0,1.0,12.0,10.0,12.0,10.0
259.0,16.0,1.0,259.0,16.0,1.0,12.0,10.0,12.0,9.0
259.0,18.0,1.0,259.0,18.0,1.0,13.0,10.0,13.0,10.0
259.0,20.0,4.0,259.0,20.0,4.0,12.0,10.0,12.0,9.0
259.0,22.0,2.0,259.0,22.0,2.0,13.0,10.0,13.0,10.0
259.0,22.0,3.0,259.0,22.0,3.0,13.0,10.0,13.0,10.0
260.0,4.0,1.0,260.0,4.0,1.0,13.0,10.0,13.0,8.0
260.0,12.0,1.0,260.0,12.0,1.0,13.0,10.0,13.0,9.0
260.0,18.0,3.0,260.0,18.0,3.0,12.0,10.0,12.0,7.0
260.0,24.0,4.0,260.0,24.0,4.0,12.0,10.0,12.0,17.0
260.0,24.0,7.0,260.0,24.0,7.0,13.0,10.0,13.0,8.0
260.0,26.0,1.0,260.0,26.0,1.0,13.0,10.0,13.0,8.0
261.0,1.0,2.0,261.0,1.0,2.0,12.0,10.0,12.0,18.0
261.0,3.0,1.0,261.0,3.0,1.0,13.0,10.0,13.0,18.0
261.0,5.0,3.0,261.0,5.0,3.0,12.0,10.0,12.0,18.0
261.0,7.0,2.0,261.0,7.0,2.0,13.0,10.0,13.0,19.0
261.0,11.0,10.0,261.0,11.0,10.0,13.0,10.0,13.0,17.0
261.0,13.0,1.0,261.0,13.0,1.0,12.0,10.0,12.0,18.0
261.0,13.0,3.0,261.0,13.0,3.0,12.0,10.0,12.0,18.0
261.0,15.0,2.0,261.0,15.0,2.0,13.0,10.0,13.0,18.0
261.0,19.0,1.0,261.0,19.0,1.0,13.0,10.0,13.0,17.0
261.0,21.0,4.0,261.0,21.0,4.0,12.0,10.0,12.0,17.0
261.0,21.0,5.0,261.0,21.0,5.0,12.0,10.0,12.0,17.0
261.0,23.0,4.0,261.0,23.0,4.0,12.0,10.0,12.0,17.0
261.0,25.0,2.0,261.0,25.0,2.0,12.0,10.0,12.0,17.0
261.0,25.0,3.0,261.0,25.0,3.0,12.0,10.0,12.0,19.0
262.0,2.0,1.0,262.0,2.0,1.0,13.0,10.0,13.0,12.0
262.0,2.0,6.0,262.0,2.0,6.0,13.0,10.0,13.0,14.0
262.0,10.0,3.0,262.0,10.0,3.0,13.0,10.0,13.0,13.0
262.0,10.0,4.0,262.0,10.0,4.0,13.0,10.0,13.0,13.0
262.0,12.0,5.0,262.0,12.0,5.0,12.0,10.0,12.0,13.0
262.0,12.0,13.0,262.0,12.0,13.0,12.0,10.0,12.0,13.0
262.0,14.0,2.0,262.0,14.0,2.0,13.0,10.0,13.0,13.0
262.0,16.0,2.0,262.0,16.0,2.0,12.0,10.0,12.0,12.0
262.0,18.0,2.0,262.0,18.0,2.0,12.0,10.0,12.0,13.0
262.0,20.0,1.0,262.0,20.0,1.0,12.0,10.0,12.0,13.0
262.0,24.0,1.0,262.0,24.0,1.0,12.0,10.0,12.0,13.0
262.0,26.0,1.0,262.0,26.0,1.0,12.0,10.0,12.0,12.0
263.0,1.0,3.0,263.0,1.0,3.0,101.0,100.0,101.0,9.0
263.0,3.0,1.0,263.0,3.0,1.0,101.0,100.0,101.0,10.0
263.0,3.0,6.0,263.0,3.0,6.0,101.0,100.0,101.0,10.0
263.0,9.0,1.0,263.0,9.0,1.0,101.0,100.0,101.0,11.0
263.0,9.0,3.0,263.0,9.0,3.0,101.0,100.0,101.0,11.0
263.0,11.0,2.0,263.0,11.0,2.0,101.0,100.0,101.0,10.0
263.0,13.0,3.0,263.0,13.0,3.0,101.0,100.0,101.0,9.0
263.0,15.0,1.0,263.0,15.0,1.0,102.0,100.0,102.0,8.0
263.0,17.0,2.0,263.0,17.0,2.0,102.0,100.0,102.0,9.0
263.0,17.0,3.0,263.0,17.0,3.0,102.0,100.0,102.0,9.0
263.0,17.0,4.0,263.0,17.0,4.0,102.0,100.0,102.0,9.0
263.0,17.0,5.0,263.0,17.0,5.0,102.0,100.0,102.0,9.0
263.0,19.0,2.0,263.0,19.0,2.0,102.0,100.0,102.0,9.0
263.0,21.0,1.0,263.0,21.0,1.0,102.0,100.0,102.0,10.0
263.0,23.0,3.0,263.0,23.0,3.0,102.0,100.0,102.0,10.0
263.0,25.0,3.0,263.0,25.0,3.0,102.0,100.0,102.0,10.0
263.0,25.0,4.0,263.0,25.0,4.0,107.0,100.0,107.0,11.0
264.0,3.0,1.0,264.0,3.0,1.0,102.0,100.0,102.0,8.0
264.0,11.0,1.0,264.0,11.0,1.0,101.0,100.0,101.0,7.0
264.0,13.0,1.0,264.0,13.0,1.0,102.0,100.0,102.0,8.0
264.0,15.0,2.0,264.0,15.0,2.0,101.0,100.0,101.0,7.0
264.0,15.0,6.0,264.0,15.0,6.0,101.0,100.0,101.0,7.0
264.0,19.0,1.0,264.0,19.0,1.0,101.0,100.0,101.0,6.0
264.0,21.0,2.0,264.0,21.0,2.0,101.0,100.0,101.0,8.0
264.0,23.0,3.0,264.0,23.0,3.0,101.0,100.0,101.0,7.0
264.0,25.0,4.0,264.0,25.0,4.0,101.0,100.0,101.0,7.0
264.0,25.0,5.0,264.0,25.0,5.0,101.0,100.0,101.0,7.0
265.0,2.0,1.0,265.0,2.0,1.0,101.0,100.0,101.0,5.0
265.0,2.0,4.0,265.0,2.0,4.0,101.0,100.0,101.0,5.0
265.0,16.0,3.0,265.0,16.0,3.0,102.0,100.0,102.0,3.0
265.0,18.0,2.0,265.0,18.0,2.0,102.0,100.0,102.0,3.0
265.0,18.0,4.0,265.0,18.0,4.0,102.0,100.0,102.0,2.0
265.0,20.0,2.0,265.0,20.0,2.0,102.0,100.0,102.0,2.0
265.0,20.0,4.0,265.0,20.0,4.0,102.0,100.0,102.0,3.0
265.0,22.0,1.0,265.0,22.0,1.0,102.0,100.0,102.0,3.0
265.0,22.0,2.0,265.0,22.0,2.0,102.0,100.0,102.0,3.0
265.0,26.0,4.0,265.0,26.0,4.0,102.0,100.0,102.0,3.0
266.0,1.0,2.0,266.0,1.0,2.0,101.0,100.0,101.0,7.0
266.0,1.0,7.0,266.0,1.0,7.0,101.0,100.0,101.0,6.0
266.0,7.0,2.0,266.0,7.0,2.0,101.0,100.0,101.0,8.0
266.0,11.0,5.0,266.0,11.0,5.0,101.0,100.0,101.0,8.0
266.0,11.0,6.0,266.0,11.0,6.0,101.0,100.0,101.0,8.0
266.0,15.0,1.0,266.0,15.0,1.0,102.0,100.0,102.0,7.0
266.0,17.0,3.0,266.0,17.0,3.0,102.0,100.0,102.0,7.0
266.0,21.0,3.0,266.0,21.0,3.0,102.0,100.0,102.0,8.0
266.0,23.0,1.0,266.0,23.0,1.0,102.0,100.0,102.0,7.0
266.0,23.0,4.0,266.0,23.0,4.0,102.0,100.0,102.0,6.0
266.0,23.0,5.0,266.0,23.0,5.0,102.0,100.0,102.0,6.0
266.0,25.0,1.0,266.0,25.0,1.0,102.0,100.0,102.0,7.0
266.0,25.0,2.0,266.0,25.0,2.0,102.0,100.0,102.0,8.0
266.0,25.0,4.0,266.0,25.0,4.0,102.0,100.0,102.0,8.0
267.0,1.0,1.0,267.0,1.0,1.0,101.0,100.0,101.0,9.0
267.0,1.0,2.0,267.0,1.0,2.0,101.0,100.0,101.0,9.0
267.0,3.0,2.0,267.0,3.0,2.0,101.0,100.0,101.0,10.0
267.0,7.0,1.0,267.0,7.0,1.0,101.0,100.0,101.0,9.0
267.0,11.0,2.0,267.0,11.0,2.0,101.0,100.0,101.0,9.0
267.0,11.0,3.0,267.0,11.0,3.0,101.0,100.0,101.0,9.0
267.0,19.0,2.0,267.0,19.0,2.0,102.0,100.0,102.0,9.0
267.0,21.0,4.0,267.0,21.0,4.0,102.0,100.0,102.0,9.0
267.0,25.0,2.0,267.0,25.0,2.0,102.0,100.0,102.0,8.0
268.0,2.0,2.0,268.0,2.0,2.0,101.0,100.0,101.0,14.0
268.0,8.0,1.0,268.0,8.0,1.0,101.0,100.0,101.0,14.0
268.0,10.0,3.0,268.0,10.0,3.0,101.0,100.0,101.0,14.0
268.0,16.0,5.0,268.0,16.0,5.0,102.0,100.0,102.0,14.0
268.0,18.0,1.0,268.0,18.0,1.0,102.0,100.0,102.0,14.0
268.0,22.0,3.0,268.0,22.0,3.0,102.0,100.0,102.0,14.0
268.0,24.0,2.0,268.0,24.0,2.0,102.0,100.0,102.0,13.0
268.0,26.0,4.0,268.0,26.0,4.0,102.0,100.0,102.0,13.0
269.0,5.0,2.0,269.0,5.0,2.0,101.0,100.0,101.0,11.0
269.0,7.0,4.0,269.0,7.0,4.0,101.0,100.0,101.0,12.0
269.0,11.0,2.0,269.0,11.0,2.0,101.0,100.0,101.0,12.0
269.0,15.0,2.0,269.0,15.0,2.0,102.0,100.0,102.0,11.0
269.0,17.0,6.0,269.0,17.0,6.0,102.0,100.0,102.0,13.0
269.0,21.0,1.0,269.0,21.0,1.0,102.0,100.0,102.0,12.0
269.0,23.0,1.0,269.0,23.0,1.0,102.0,100.0,102.0,12.0
269.0,23.0,3.0,269.0,23.0,3.0,102.0,100.0,102.0,12.0
269.0,25.0,3.0,269.0,25.0,3.0,102.0,100.0,102.0,12.0
270.0,1.0,5.0,270.0,1.0,5.0,101.0,100.0,101.0,4.0
270.0,1.0,7.0,270.0,1.0,7.0,101.0,100.0,101.0,4.0
270.0,3.0,4.0,270.0,3.0,4.0,101.0,100.0,101.0,4.0
270.0,9.0,2.0,270.0,9.0,2.0,101.0,100.0,101.0,6.0
270.0,11.0,1.0,270.0,11.0,1.0,101.0,100.0,101.0,5.0
270.0,17.0,2.0,270.0,17.0,2.0,102.0,100.0,102.0,6.0
270.0,17.0,3.0,270.0,17.0,3.0,102.0,100.0,102.0,5.0
270.0,17.0,4.0,270.0,17.0,4.0,102.0,100.0,102.0,6.0
270.0,19.0,1.0,270.0,19.0,1.0,102.0,100.0,102.0,4.0
270.0,23.0,1.0,270.0,23.0,1.0,102.0,100.0,102.0,5.0
270.0,25.0,2.0,270.0,25.0,2.0,102.0,100.0,102.0,5.0
271.0,2.0,3.0,271.0,2.0,3.0,13.0,10.0,13.0,3.0
271.0,6.0,2.0,271.0,6.0,2.0,13.0,10.0,13.0,3.0
271.0,6.0,3.0,271.0,6.0,3.0,13.0,10.0,13.0,3.0
271.0,6.0,4.0,271.0,6.0,4.0,13.0,10.0,13.0,3.0
271.0,14.0,1.0,271.0,14.0,1.0,12.0,10.0,12.0,3.0
272.0,1.0,1.0,272.0,1.0,1.0,13.0,10.0,13.0,7.0
272.0,5.0,2.0,272.0,5.0,2.0,13.0,10.0,13.0,10.0
272.0,5.0,7.0,272.0,5.0,7.0,13.0,10.0,13.0,10.0
272.0,5.0,8.0,272.0,5.0,8.0,13.0,10.0,13.0,7.0
272.0,7.0,1.0,272.0,7.0,1.0,13.0,10.0,13.0,11.0
272.0,19.0,1.0,272.0,19.0,1.0,12.0,10.0,12.0,7.0
272.0,23.0,1.0,272.0,23.0,1.0,12.0,10.0,12.0,7.0
272.0,23.0,2.0,272.0,23.0,2.0,12.0,10.0,12.0,7.0
272.0,25.0,1.0,272.0,25.0,1.0,12.0,10.0,12.0,8.0
272.0,25.0,2.0,272.0,25.0,2.0,12.0,10.0,12.0,8.0
272.0,25.0,3.0,272.0,25.0,3.0,12.0,10.0,12.0,8.0
273.0,1.0,4.0,273.0,1.0,4.0,13.0,10.0,13.0,6.0
273.0,1.0,6.0,273.0,1.0,6.0,13.0,10.0,13.0,7.0
273.0,3.0,1.0,273.0,3.0,1.0,12.0,10.0,12.0,6.0
273.0,7.0,3.0,273.0,7.0,3.0,12.0,10.0,12.0,6.0
273.0,9.0,1.0,273.0,9.0,1.0,13.0,10.0,13.0,6.0
273.0,11.0,1.0,273.0,11.0,1.0,12.0,10.0,12.0,5.0
273.0,11.0,3.0,273.0,11.0,3.0,12.0,10.0,12.0,5.0
273.0,13.0,3.0,273.0,13.0,3.0,13.0,10.0,13.0,7.0
273.0,15.0,1.0,273.0,15.0,1.0,12.0,10.0,12.0,7.0
273.0,19.0,2.0,273.0,19.0,2.0,12.0,10.0,12.0,6.0
273.0,19.0,6.0,273.0,19.0,6.0,12.0,10.0,12.0,6.0
273.0,19.0,7.0,273.0,19.0,7.0,12.0,10.0,12.0,6.0
273.0,23.0,3.0,273.0,23.0,3.0,12.0,10.0,12.0,6.0
273.0,25.0,1.0,273.0,25.0,1.0,12.0,10.0,12.0,6.0
274.0,1.0,1.0,274.0,1.0,1.0,112.0,110.0,112.0,12.0
274.0,1.0,7.0,274.0,1.0,7.0,112.0,110.0,112.0,13.0
274.0,7.0,1.0,274.0,7.0,1.0,112.0,110.0,112.0,13.0
274.0,9.0,1.0,274.0,9.0,1.0,113.0,110.0,113.0,16.0
274.0,11.0,1.0,274.0,11.0,1.0,113.0,110.0,113.0,16.0
274.0,13.0,1.0,274.0,13.0,1.0,113.0,110.0,113.0,13.0
274.0,17.0,1.0,274.0,17.0,1.0,113.0,110.0,113.0,14.0
274.0,25.0,1.0,274.0,25.0,1.0,113.0,110.0,113.0,16.0
275.0,13.0,1.0,275.0,13.0,1.0,112.0,110.0,112.0,11.0
275.0,19.0,3.0,275.0,19.0,3.0,112.0,110.0,112.0,14.0
275.0,19.0,4.0,275.0,19.0,4.0,112.0,110.0,112.0,12.0
275.0,21.0,1.0,275.0,21.0,1.0,113.0,110.0,113.0,12.0
275.0,23.0,1.0,275.0,23.0,1.0,113.0,110.0,113.0,14.0
275.0,25.0,1.0,275.0,25.0,1.0,112.0,110.0,112.0,12.0
276.0,4.0,1.0,276.0,4.0,1.0,113.0,110.0,113.0,25.0
276.0,8.0,1.0,276.0,8.0,1.0,112.0,110.0,112.0,27.0
276.0,18.0,1.0,276.0,18.0,1.0,113.0,110.0,113.0,24.0
276.0,20.0,1.0,276.0,20.0,1.0,113.0,110.0,113.0,12.0
276.0,22.0,1.0,276.0,22.0,1.0,113.0,110.0,113.0,24.0
276.0,24.0,1.0,276.0,24.0,1.0,113.0,110.0,113.0,24.0
277.0,1.0,1.0,277.0,1.0,1.0,112.0,110.0,112.0,26.0
277.0,3.0,1.0,277.0,3.0,1.0,112.0,110.0,112.0,8.0
277.0,3.0,3.0,277.0,3.0,3.0,112.0,110.0,112.0,7.0
277.0,7.0,1.0,277.0,7.0,1.0,113.0,110.0,113.0,26.0
277.0,7.0,3.0,277.0,7.0,3.0,113.0,110.0,113.0,25.0
277.0,9.0,1.0,277.0,9.0,1.0,113.0,110.0,113.0,26.0
277.0,11.0,2.0,277.0,11.0,2.0,113.0,110.0,113.0,25.0
277.0,11.0,6.0,277.0,11.0,6.0,113.0,110.0,113.0,25.0
277.0,13.0,1.0,277.0,13.0,1.0,113.0,110.0,113.0,27.0
277.0,15.0,1.0,277.0,15.0,1.0,112.0,110.0,112.0,26.0
277.0,19.0,1.0,277.0,19.0,1.0,112.0,110.0,112.0,12.0
277.0,21.0,2.0,277.0,21.0,2.0,112.0,110.0,112.0,26.0
278.0,1.0,1.0,278.0,1.0,1.0,112.0,110.0,112.0,12.0
278.0,3.0,1.0,278.0,3.0,1.0,112.0,110.0,112.0,29.0
278.0,7.0,1.0,278.0,7.0,1.0,112.0,110.0,112.0,12.0
278.0,13.0,1.0,278.0,13.0,1.0,113.0,110.0,113.0,28.0
278.0,15.0,1.0,278.0,15.0,1.0,113.0,110.0,113.0,28.0
278.0,19.0,1.0,278.0,19.0,1.0,113.0,110.0,113.0,28.0
278.0,21.0,1.0,278.0,21.0,1.0,113.0,110.0,113.0,28.0
278.0,23.0,1.0,278.0,23.0,1.0,113.0,110.0,113.0,27.0
279.0,2.0,1.0,279.0,2.0,1.0,112.0,110.0,112.0,8.0
279.0,4.0,1.0,279.0,4.0,1.0,112.0,110.0,112.0,9.0
279.0,4.0,2.0,279.0,4.0,2.0,112.0,110.0,112.0,28.0
279.0,4.0,3.0,279.0,4.0,3.0,112.0,110.0,112.0,28.0
279.0,6.0,1.0,279.0,6.0,1.0,112.0,110.0,112.0,28.0
279.0,8.0,1.0,279.0,8.0,1.0,112.0,110.0,112.0,28.0
279.0,10.0,3.0,279.0,10.0,3.0,113.0,110.0,113.0,30.0
279.0,10.0,4.0,279.0,10.0,4.0,113.0,110.0,113.0,29.0
279.0,12.0,2.0,279.0,12.0,2.0,113.0,110.0,113.0,29.0
279.0,22.0,1.0,279.0,22.0,1.0,113.0,110.0,113.0,12.0
279.0,24.0,1.0,279.0,24.0,1.0,112.0,110.0,112.0,9.0
279.0,26.0,1.0,279.0,26.0,1.0,112.0,110.0,112.0,30.0
280.0,2.0,1.0,280.0,2.0,1.0,21.0,20.0,21.0,6.0
280.0,6.0,1.0,280.0,6.0,1.0,21.0,20.0,21.0,6.0
280.0,8.0,1.0,280.0,8.0,1.0,21.0,20.0,21.0,6.0
280.0,8.0,3.0,280.0,8.0,3.0,24.0,20.0,24.0,5.0
280.0,10.0,1.0,280.0,10.0,1.0,22.0,20.0,22.0,7.0
280.0,10.0,7.0,280.0,10.0,7.0,22.0,20.0,22.0,5.0
280.0,12.0,2.0,280.0,12.0,2.0,22.0,20.0,22.0,6.0
280.0,12.0,3.0,280.0,12.0,3.0,22.0,20.0,22.0,6.0
280.0,14.0,1.0,280.0,14.0,1.0,22.0,20.0,22.0,6.0
280.0,18.0,1.0,280.0,18.0,1.0,22.0,20.0,22.0,6.0
280.0,20.0,1.0,280.0,20.0,1.0,21.0,20.0,21.0,6.0
280.0,24.0,1.0,280.0,24.0,1.0,21.0,20.0,21.0,7.0
281.0,1.0,1.0,281.0,1.0,1.0,21.0,20.0,21.0,9.0
281.0,17.0,1.0,281.0,17.0,1.0,22.0,20.0,22.0,7.0
281.0,17.0,2.0,281.0,17.0,2.0,22.0,20.0,22.0,9.0
281.0,19.0,1.0,281.0,19.0,1.0,22.0,20.0,22.0,10.0
281.0,21.0,1.0,281.0,21.0,1.0,22.0,20.0,22.0,9.0
281.0,25.0,1.0,281.0,25.0,1.0,21.0,20.0,21.0,8.0
282.0,3.0,2.0,282.0,3.0,2.0,113.0,110.0,113.0,1.0
282.0,5.0,1.0,282.0,5.0,1.0,112.0,110.0,112.0,31.0
282.0,5.0,2.0,282.0,5.0,2.0,112.0,110.0,112.0,31.0
282.0,7.0,4.0,282.0,7.0,4.0,113.0,110.0,113.0,2.0
282.0,11.0,1.0,282.0,11.0,1.0,112.0,110.0,112.0,31.0
282.0,13.0,1.0,282.0,13.0,1.0,113.0,110.0,113.0,2.0
282.0,15.0,1.0,282.0,15.0,1.0,112.0,110.0,112.0,2.0
282.0,19.0,5.0,282.0,19.0,5.0,113.0,110.0,113.0,2.0
282.0,21.0,1.0,282.0,21.0,1.0,112.0,110.0,112.0,2.0
282.0,21.0,3.0,282.0,21.0,3.0,112.0,110.0,112.0,12.0
282.0,21.0,4.0,282.0,21.0,4.0,112.0,110.0,112.0,2.0
282.0,21.0,5.0,282.0,21.0,5.0,112.0,110.0,112.0,2.0
282.0,21.0,14.0,282.0,21.0,14.0,112.0,110.0,112.0,2.0
282.0,23.0,1.0,282.0,23.0,1.0,112.0,110.0,112.0,2.0
282.0,23.0,2.0,282.0,23.0,2.0,112.0,110.0,112.0,12.0
283.0,8.0,1.0,283.0,8.0,1.0,112.0,110.0,112.0,6.0
283.0,8.0,3.0,283.0,8.0,3.0,112.0,110.0,112.0,6.0
283.0,8.0,4.0,283.0,8.0,4.0,112.0,110.0,112.0,6.0
283.0,20.0,1.0,283.0,20.0,1.0,113.0,110.0,113.0,7.0
283.0,26.0,1.0,283.0,26.0,1.0,112.0,110.0,112.0,9.0
284.0,1.0,3.0,284.0,1.0,3.0,113.0,110.0,113.0,20.0
284.0,1.0,4.0,284.0,1.0,4.0,113.0,110.0,113.0,18.0
284.0,3.0,2.0,284.0,3.0,2.0,113.0,110.0,113.0,20.0
284.0,5.0,2.0,284.0,5.0,2.0,112.0,110.0,112.0,19.0
284.0,7.0,1.0,284.0,7.0,1.0,112.0,110.0,112.0,19.0
284.0,11.0,2.0,284.0,11.0,2.0,113.0,110.0,113.0,20.0
284.0,13.0,2.0,284.0,13.0,2.0,112.0,110.0,112.0,19.0
284.0,19.0,1.0,284.0,19.0,1.0,113.0,110.0,113.0,19.0
284.0,21.0,5.0,284.0,21.0,5.0,112.0,110.0,112.0,19.0
284.0,23.0,1.0,284.0,23.0,1.0,113.0,110.0,113.0,19.0
284.0,23.0,2.0,284.0,23.0,2.0,113.0,110.0,113.0,19.0
285.0,1.0,5.0,285.0,1.0,5.0,112.0,110.0,112.0,23.0
285.0,1.0,6.0,285.0,1.0,6.0,113.0,110.0,113.0,23.0
285.0,1.0,7.0,285.0,1.0,7.0,113.0,110.0,113.0,22.0
285.0,9.0,2.0,285.0,9.0,2.0,112.0,110.0,112.0,22.0
285.0,13.0,1.0,285.0,13.0,1.0,112.0,110.0,112.0,22.0
285.0,13.0,2.0,285.0,13.0,2.0,112.0,110.0,112.0,22.0
285.0,15.0,1.0,285.0,15.0,1.0,112.0,110.0,112.0,22.0
285.0,21.0,1.0,285.0,21.0,1.0,113.0,110.0,113.0,21.0
285.0,21.0,2.0,285.0,21.0,2.0,113.0,110.0,113.0,23.0
285.0,25.0,3.0,285.0,25.0,3.0,112.0,110.0,112.0,22.0
285.0,25.0,6.0,285.0,25.0,6.0,112.0,110.0,112.0,21.0
286.0,6.0,2.0,286.0,6.0,2.0,112.0,110.0,112.0,3.0
286.0,8.0,1.0,286.0,8.0,1.0,113.0,110.0,113.0,4.0
286.0,12.0,1.0,286.0,12.0,1.0,113.0,110.0,113.0,3.0
286.0,16.0,2.0,286.0,16.0,2.0,112.0,110.0,112.0,3.0
286.0,18.0,1.0,286.0,18.0,1.0,113.0,110.0,113.0,4.0
286.0,20.0,1.0,286.0,20.0,1.0,113.0,110.0,113.0,5.0
286.0,22.0,2.0,286.0,22.0,2.0,113.0,110.0,113.0,4.0
286.0,24.0,4.0,286.0,24.0,4.0,112.0,110.0,112.0,3.0
287.0,1.0,4.0,287.0,1.0,4.0,21.0,20.0,21.0,18.0
287.0,1.0,5.0,287.0,1.0,5.0,21.0,20.0,21.0,18.0
287.0,1.0,8.0,287.0,1.0,8.0,21.0,20.0,21.0,19.0
287.0,7.0,1.0,287.0,7.0,1.0,21.0,20.0,21.0,19.0
287.0,9.0,5.0,287.0,9.0,5.0,21.0,20.0,21.0,19.0
287.0,13.0,1.0,287.0,13.0,1.0,21.0,20.0,21.0,19.0
287.0,15.0,2.0,287.0,15.0,2.0,22.0,20.0,22.0,20.0
287.0,15.0,3.0,287.0,15.0,3.0,22.0,20.0,22.0,20.0
287.0,21.0,3.0,287.0,21.0,3.0,22.0,20.0,22.0,18.0
287.0,25.0,3.0,287.0,25.0,3.0,22.0,20.0,22.0,20.0
287.0,25.0,6.0,287.0,25.0,6.0,22.0,20.0,22.0,20.0
288.0,8.0,3.0,288.0,8.0,3.0,22.0,20.0,22.0,30.0
288.0,12.0,2.0,288.0,12.0,2.0,22.0,20.0,22.0,29.0
288.0,12.0,3.0,288.0,12.0,3.0,22.0,20.0,22.0,30.0
288.0,22.0,2.0,288.0,22.0,2.0,21.0,20.0,21.0,31.0
288.0,24.0,2.0,288.0,24.0,2.0,21.0,20.0,21.0,31.0
288.0,24.0,3.0,288.0,24.0,3.0,21.0,20.0,21.0,30.0
288.0,26.0,3.0,288.0,26.0,3.0,21.0,20.0,21.0,31.0
288.0,26.0,5.0,288.0,26.0,5.0,21.0,20.0,21.0,30.0
289.0,4.0,4.0,289.0,4.0,4.0,21.0,20.0,21.0,5.0
289.0,4.0,5.0,289.0,4.0,5.0,21.0,20.0,21.0,3.0
289.0,6.0,4.0,289.0,6.0,4.0,21.0,20.0,21.0,5.0
289.0,6.0,5.0,289.0,6.0,5.0,21.0,20.0,21.0,3.0
289.0,6.0,9.0,289.0,6.0,9.0,21.0,20.0,21.0,5.0
289.0,8.0,1.0,289.0,8.0,1.0,21.0,20.0,21.0,4.0
289.0,12.0,1.0,289.0,12.0,1.0,21.0,20.0,21.0,4.0
289.0,14.0,1.0,289.0,14.0,1.0,25.0,20.0,25.0,3.0
289.0,16.0,3.0,289.0,16.0,3.0,25.0,20.0,25.0,3.0
289.0,16.0,4.0,289.0,16.0,4.0,25.0,20.0,25.0,3.0
290.0,11.0,3.0,290.0,11.0,3.0,22.0,20.0,22.0,6.0
290.0,13.0,2.0,290.0,13.0,2.0,22.0,20.0,22.0,7.0
290.0,13.0,3.0,290.0,13.0,3.0,22.0,20.0,22.0,7.0
290.0,17.0,1.0,290.0,17.0,1.0,21.0,20.0,21.0,8.0
